32040,196,6279776,6279840,64,1.01913E-05,0.001019134
32018,156,4995604,4994808,796,0.000159365,0.015936549
32083,71,2277561,2277893,332,0.000145749,0.014574872
32133,164,5267844,5269812,1968,0.000373448,0.037344786
32115,75,2408625,2408625,0,0,0
32054,26,832589,833404,815,0.000977917,0.097791707
32025,34,1089275,1088850,425,0.00039032,0.039032006
32005,65,2080325,2080325,0,0,0
32062,16,512992,512992,0,0,0
32156,137,4398504,4405372,6868,0.001559006,0.155900569
32075,141,4527375,4522575,4800,0.001061342,0.106134227
32016,19,608303,608304,1,1.64391E-06,0.000164391
32054,136,4362948,4359344,3604,0.00082673,0.082672989
32029,20,640580,640580,0,0,0
32113,48,1541424,1541424,0,0,0
32106,161,5170682,5169066,1616,0.000312629,0.031262901
32113,21,674373,674373,0,0,0
32186,175,5632469,5632550,81,1.43807E-05,0.00143807
32024,8,256284,256192,92,0.000359106,0.035910567
32128,65,2088320,2088320,0,0,0
32174,46,1479905,1480004,99,6.68917E-05,0.006689171
32010,29,928126,928290,164,0.000176669,0.017666893
32021,141,4516305,4514961,1344,0.000297677,0.029767699
32158,104,3350292,3344432,5860,0.001752166,0.175216599
32025,159,5093175,5091975,1200,0.000235665,0.023566494
32042,150,4808797,4806300,2497,0.000519526,0.051952645
32160,164,5272624,5274240,1616,0.000306395,0.030639485
32174,145,4659918,4665230,5312,0.001138636,0.113863625
32041,68,2178788,2178788,0,0,0
32040,97,3105944,3107880,1936,0.000622933,0.062293267
32069,162,5196351,5195178,1173,0.000225786,0.02257863
32009,188,6017692,6017692,0,0,0
32164,139,4464839,4470796,5957,0.001332425,0.133242492
32122,153,4920942,4914666,6276,0.001276994,0.12769942
32194,6,193349,193164,185,0.000957735,0.09577354
32147,171,5497137,5497137,0,0,0
32011,67,2144737,2144737,0,0,0
32187,26,837897,836862,1035,0.001236763,0.123676305
32091,111,3556277,3562101,5824,0.00163499,0.163499014
32198,196,6310744,6310808,64,1.01413E-05,0.001014133
32116,27,865271,867132,1861,0.002146155,0.214615537
32162,61,1961878,1961882,4,2.03886E-06,0.000203886
32159,67,2154653,2154653,0,0,0
32164,119,3833755,3827516,6239,0.001630039,0.163003891
32053,136,4362812,4359208,3604,0.000826756,0.082675569
32166,131,4207921,4213746,5825,0.00138238,0.138238043
32139,61,1960479,1960479,0,0,0
32003,173,5536519,5536519,0,0,0
32001,44,1408044,1408044,0,0,0
32084,29,929088,930436,1348,0.001448783,0.144878315
32156,87,2797971,2797572,399,0.000142624,0.014262368
32086,164,5263400,5262104,1296,0.000246289,0.024628932
32199,189,6085611,6085611,0,0,0
32025,163,5220475,5220075,400,7.66273E-05,0.007662725
32035,51,1633785,1633785,0,0,0
32156,92,2959948,2958352,1596,0.00053949,0.053948955
32018,30,960269,960540,271,0.000282133,0.028213297
32180,28,902252,901040,1212,0.001345112,0.134511231
32042,164,5255480,5254888,592,0.000112657,0.011265702
32095,34,1092845,1091230,1615,0.001479981,0.147998131
32158,180,5788360,5788440,80,1.38206E-05,0.001382065
32003,13,416039,416039,0,0,0
32129,40,1284652,1285160,508,0.000395282,0.039528152
32009,14,448135,448126,9,2.00836E-05,0.002008364
32041,196,6280036,6280036,0,0,0
32142,197,6331910,6331974,64,1.01074E-05,0.001010743
32009,21,672189,672189,0,0,0
32191,118,3802893,3798538,4355,0.001146494,0.114649373
32139,126,4056885,4049514,7371,0.001820218,0.182021843
32191,103,3319053,3315673,3380,0.001019401,0.101940089
32047,186,5960789,5960742,47,7.88492E-06,0.000788492
32035,168,5382020,5381880,140,2.60132E-05,0.002601321
32072,175,5612519,5612600,81,1.44318E-05,0.001443181
32153,146,4687643,4694338,6695,0.001426186,0.142618618
32086,164,5263400,5262104,1296,0.000246289,0.024628932
32144,175,5625119,5625200,81,1.43995E-05,0.001439949
32086,101,3236542,3240686,4144,0.001278742,0.12787416
32103,68,2183004,2183004,0,0,0
32173,168,5404732,5405064,332,6.14239E-05,0.006142388
32021,92,2945596,2945932,336,0.000114056,0.011405559
32069,33,1059381,1058277,1104,0.001043205,0.104320513
32156,19,610963,610964,1,1.63676E-06,0.000163676
32133,180,5783940,5783940,0,0,0
32182,97,3125190,3121654,3536,0.001132733,0.113273284
32124,74,2377295,2377176,119,5.00594E-05,0.00500594
32079,136,4368116,4362744,5372,0.001231335,0.123133514
32008,87,2784663,2784696,33,1.18505E-05,0.001185049
32010,183,5857709,5857830,121,2.06561E-05,0.002065611
32164,49,1576020,1576036,16,1.01521E-05,0.001015205
32192,60,1931516,1931520,4,2.07091E-06,0.000207091
32132,38,1219387,1221016,1629,0.001334135,0.133413485
32173,147,4724119,4729431,5312,0.00112318,0.112317951
32072,100,3203728,3207200,3472,0.001082564,0.108256423
32055,4,128220,128220,0,0,0
32124,4,128496,128496,0,0,0
32000,18,575999,576000,1,1.73611E-06,0.000173611
32094,175,5616369,5616450,81,1.44219E-05,0.001442192
32049,91,2915675,2916459,784,0.000268819,0.026881914
32099,1,32099,32099,0,0,0
32026,160,5124496,5124160,336,6.55717E-05,0.006557172
130,13715,1802981,1782950,20031,0.011234751,1.12347514
141,9428,858308,1329348,471040,0.35433912,35.43391196
41,31355,621683,1285555,663872,0.516408866,51.64088662
110,23824,2169056,2620640,451584,0.172318212,17.23182123
57,29179,714723,1663203,948480,0.570273142,57.02731416
186,14698,2665513,2733828,68315,0.02498877,2.498877032
100,29399,1296683,2939900,1643217,0.558936358,55.89363584
182,30661,6864334,5580302,1284032,0.230100808,23.01008082
23,7294,72105,167762,95657,0.570194681,57.01946806
26,5265,138490,136890,1600,0.011688217,1.168821682
189,19248,3637872,3637872,0,0,0
27,19050,519561,514350,5211,0.010131234,1.01312336
99,6260,309276,619740,310464,0.500958466,50.09584665
130,5487,721357,713310,8047,0.01128121,1.128121013
40,24976,495680,999040,503360,0.50384369,50.38436899
170,13004,2206260,2210680,4420,0.001999385,0.19993848
19,17220,327180,327180,0,0,0
9,7798,35019,70182,35163,0.501025904,50.10259041
59,6016,298304,354944,56640,0.159574468,15.95744681
43,4739,206529,203777,2752,0.013504959,1.350495885
157,31552,6575680,4953664,1622016,0.32743763,32.743763
176,3874,680191,681824,1633,0.002395046,0.239504623
125,19033,2409625,2379125,30500,0.012819839,1.281983923
73,19361,1414521,1413353,1168,0.000826404,0.082640359
174,8803,1174425,1531722,357297,0.233264914,23.32649136
93,17545,1638009,1631685,6324,0.003875748,0.387574808
148,24436,4065536,3616528,449008,0.124154438,12.41544376
16,14386,245535,230176,15359,0.0667272,6.672720006
127,6388,421132,811276,390144,0.480901691,48.09016907
36,8920,463724,321120,142604,0.444083209,44.40832088
143,12340,1764620,1764620,0,0,0
134,16038,2147169,2149092,1923,0.000894797,0.08947965
142,15873,2224526,2253966,29440,0.013061422,1.306142151
5,1957,4745,9785,5040,0.515074093,51.5074093
64,9208,847612,589312,258300,0.438307722,43.83077215
71,15128,1073236,1074088,852,0.000793231,0.079323109
20,30143,265899,602860,336961,0.558937398,55.89373984
96,21290,2043659,2043840,181,8.85588E-05,0.008855879
39,5100,198900,198900,0,0,0
159,3445,553963,547755,6208,0.011333534,1.133353415
14,6602,44757,92428,47671,0.515763621,51.57636214
120,25688,1602460,3082560,1480100,0.48015286,48.015286
73,25269,947613,1844637,897024,0.486287546,48.6287546
199,5763,1201557,1146837,54720,0.047713843,4.771384251
73,2885,210605,210605,0,0,0
17,8146,68867,138482,69615,0.502700712,50.2700712
12,28673,143372,344076,200704,0.583312989,58.3312989
196,14791,2852107,2899036,46929,0.016187795,1.618779484
152,11476,1739168,1744352,5184,0.002971877,0.297187724
61,25026,761463,1526586,765123,0.501198753,50.11987533
113,8181,461605,924453,462848,0.500672289,50.06722895
15,20557,308355,308355,0,0,0
99,24194,1996137,2395206,399069,0.166611557,16.66115566
116,2192,379392,254272,125120,0.492071483,49.20714825
58,19071,1115973,1106118,9855,0.008909538,0.890953768
69,16463,1135947,1135947,0,0,0
27,32634,437049,881118,444069,0.503983575,50.39835754
8,30329,100580,242632,142052,0.585462758,58.54627584
79,22145,1673615,1749455,75840,0.043350643,4.335064349
89,26554,1178627,2363306,1184679,0.50128041,50.12804097
178,28074,6289809,4997172,1292637,0.258673706,25.86737058
120,3079,367975,369480,1505,0.004073292,0.407329219
194,8419,1374229,1633286,259057,0.158610923,15.8610923
188,9114,1427407,1713432,286025,0.166931048,16.69310483
2,2880,4480,5760,1280,0.222222222,22.22222222
43,10597,497639,455671,41968,0.092101538,9.210153817
32,2945,95200,94240,960,0.010186757,1.018675722
80,22619,1561451,1809520,248069,0.137091052,13.70910518
47,14345,722531,674215,48316,0.0716626,7.166260021
172,11420,1955020,1964240,9220,0.004693927,0.469392742
140,29690,6052927,4156600,1896327,0.456220709,45.62207092
69,25331,899967,1747839,847872,0.485097312,48.50973116
16,21681,346816,346896,80,0.000230617,0.023061667
187,30370,6879169,5679190,1199979,0.21129404,21.12940402
77,14942,1169091,1150534,18557,0.016129032,1.612903226
193,9450,1565739,1823850,258111,0.141519862,14.15198618
171,16354,2795089,2796534,1445,0.000516711,0.051671104
27,26969,313119,728163,415044,0.569987764,56.99877637
109,16831,1806675,1834579,27904,0.015210029,1.521002911
36,32576,582656,1172736,590080,0.503165248,50.31652478
186,22848,4463744,4249728,214016,0.050359929,5.035992892
104,25183,1361687,2619032,1257345,0.480080045,48.00800448
151,26270,5359385,3966770,1392615,0.351070266,35.10702662
24,20016,486256,480384,5872,0.012223554,1.222355449
107,590,90629,63130,27499,0.43559322,43.55932203
71,16587,1177677,1177677,0,0,0
127,2877,365379,365379,0,0,0
10,30688,128848,306880,178032,0.580135558,58.01355579
47,6951,134749,326697,191948,0.587541361,58.7541361
152,27071,5733671,4114792,1618879,0.393429121,39.34291211
58,4042,234425,234436,11,4.69211E-05,0.004692112
118,21983,2561833,2593994,32161,0.012398255,1.239825535
12,289,3644,3468,176,0.050749712,5.074971165
38,14307,501249,543666,42417,0.078020329,7.802032866
186,20592,3834576,3830112,4464,0.001165501,0.116550117
93,18833,1828845,1751469,77376,0.044177773,4.417777306
159,5960,1046580,947640,98940,0.104406737,10.44067367
134,3000,400420,402000,1580,0.003930348,0.393034826
152,13126,1991111,1995152,4041,0.00202541,0.202540959
76,13685,1031084,1040060,8976,0.008630271,0.863027133
32798,1218,39947929,39947964,35,8.7614E-07,8.7614E-05
50214,1156,58049752,58047384,2368,4.07943E-05,0.004079426
34866,1056,36819280,36818496,784,2.12936E-05,0.002129365
37888,1106,41904127,41904128,1,2.3864E-08,2.3864E-06
26670,1147,30587541,30590490,2949,9.64025E-05,0.009640251
39365,1084,42671660,42671660,0,0,0
60665,1026,62242283,62242290,7,1.12464E-07,1.12464E-05
62691,1067,66891297,66891297,0,0,0
5715,1091,6235065,6235065,0,0,0
49659,1039,51595701,51595701,0,0,0
56390,1121,63209814,63213190,3376,5.34066E-05,0.005340658
64105,1040,66669200,66669200,0,0,0
38714,1137,44014090,44017818,3728,8.4693E-05,0.008469298
42844,1048,44899404,44900512,1108,2.46768E-05,0.002467678
16851,1211,20406561,20406561,0,0,0
21348,1135,24223563,24229980,6417,0.000264837,0.02648372
27751,1149,31879307,31885899,6592,0.000206737,0.020673715
32722,1133,37076950,37074026,2924,7.88692E-05,0.007886923
36040,1060,38201488,38202400,912,2.38728E-05,0.002387285
42594,1024,43616256,43616256,0,0,0
39765,1211,48155415,48155415,0,0,0
28183,1038,29253977,29253954,23,7.86219E-07,7.86219E-05
2121,1070,2269543,2269470,73,3.21661E-05,0.00321661
8796,1074,9446979,9446904,75,7.93911E-06,0.000793911
40979,1159,47495801,47494661,1140,2.40027E-05,0.00240027
23933,1079,25823207,25823707,500,1.93621E-05,0.001936205
10931,1080,11805172,11805480,308,2.60896E-05,0.002608958
38784,1125,43638128,43632000,6128,0.000140447,0.014044738
5547,1048,5814276,5813256,1020,0.000175461,0.017546105
27237,1081,29443601,29443197,404,1.37213E-05,0.001372134
39436,1151,45390067,45390836,769,1.69417E-05,0.001694175
36567,1152,42122560,42125184,2624,6.22905E-05,0.006229053
3675,1049,3853983,3855075,1092,0.000283263,0.028326297
30730,1222,37551965,37552060,95,2.52982E-06,0.000252982
2521,1191,3002043,3002511,468,0.00015587,0.015586954
55243,1046,57784337,57784178,159,2.75162E-06,0.000275162
17766,1142,20281921,20288772,6851,0.000337674,0.033767445
3782,1073,4058070,4058086,16,3.94275E-06,0.000394275
40853,1170,47791055,47798010,6955,0.000145508,0.014550815
5359,1097,5878755,5878823,68,1.15669E-05,0.001156694
2839,1121,3181415,3182519,1104,0.000346895,0.034689502
25065,1111,27847307,27847215,92,3.30374E-06,0.000330374
19788,1136,22474288,22479168,4880,0.00021709,0.021708989
64900,1027,66652299,66652300,1,1.50032E-08,1.50032E-06
56365,1046,58957655,58957790,135,2.28977E-06,0.000228977
50766,1210,61426869,61426860,9,1.46516E-07,1.46516E-05
54395,1115,60648457,60650425,1968,3.24482E-05,0.003244825
13372,1191,15926691,15926052,639,4.01229E-05,0.004012294
49252,1158,57039851,57033816,6035,0.000105814,0.010581442
65366,1059,69223953,69222594,1359,1.96323E-05,0.001963232
34556,1099,37977039,37977044,5,1.31658E-07,1.31658E-05
8146,1034,8422913,8422964,51,6.05488E-06,0.000605488
38500,1204,46353920,46354000,80,1.72585E-06,0.000172585
30255,1162,35159365,35156310,3055,8.68976E-05,0.008689763
53716,1181,63436416,63438596,2180,3.43639E-05,0.003436394
16413,1129,18528537,18530277,1740,9.39004E-05,0.009390038
53577,1181,63277941,63274437,3504,5.53778E-05,0.005537781
2738,1096,3000532,3000848,316,0.000105304,0.010530357
31856,1197,38131548,38131632,84,2.2029E-06,0.00022029
31597,1091,34472327,34472327,0,0,0
12838,1199,15392681,15392762,81,5.26221E-06,0.000526221
35249,1068,37645932,37645932,0,0,0
46974,1066,50074389,50074284,105,2.09688E-06,0.000209688
858,1050,899545,900900,1355,0.001504052,0.15040515
9809,1037,10171933,10171933,0,0,0
7007,1037,7266259,7266259,0,0,0
56170,1126,63241997,63247420,5423,8.57426E-05,0.008574263
11479,1210,13889549,13889590,41,2.95185E-06,0.000295185
62922,1067,67137753,67137774,21,3.1279E-07,3.1279E-05
24201,1029,24902829,24902829,0,0,0
64054,1084,69434532,69434536,4,5.76082E-08,5.76082E-06
45503,1143,52014349,52009929,4420,8.49838E-05,0.008498377
41476,1114,46204199,46204264,65,1.4068E-06,0.00014068
10413,1109,11548017,11548017,0,0,0
5460,1075,5869483,5869500,17,2.89633E-06,0.000289633
3050,1078,3287949,3287900,49,1.49031E-05,0.001490313
38537,1038,40001287,40001406,119,2.9749E-06,0.00029749
16464,1039,17106095,17106096,1,5.84587E-08,5.84587E-06
10672,1101,11749868,11749872,4,3.40429E-07,3.40429E-05
27282,1041,28400562,28400562,0,0,0
62903,1104,69444912,69444912,0,0,0
31729,1184,37566896,37567136,240,6.38856E-06,0.000638856
542,1201,650862,650942,80,0.000122899,0.012289881
20868,1210,25250087,25250280,193,7.64348E-06,0.000764348
59426,1139,67684021,67686214,2193,3.23995E-05,0.003239951
5329,1142,6088867,6085718,3149,0.000517441,0.0517441
42119,1206,50795877,50795514,363,7.1463E-06,0.00071463
11373,1118,12713379,12715014,1635,0.000128588,0.012858814
22731,1075,24435825,24435825,0,0,0
20186,1193,24081662,24081898,236,9.79989E-06,0.000979989
44503,1157,51487347,51489971,2624,5.09614E-05,0.005096138
26847,1045,28055115,28055115,0,0,0
43737,1181,51651525,51653397,1872,3.62416E-05,0.003624157
9295,1139,10581949,10587005,5056,0.000477567,0.04775666
20513,1055,21640687,21641215,528,2.43979E-05,0.002439789
31460,1068,33599260,33599280,20,5.95251E-07,5.95251E-05
12523,1046,13099121,13099058,63,4.80951E-06,0.000480951
35937,1204,43268148,43268148,0,0,0
7052,1123,7924947,7919396,5551,0.000700937,0.070093729
39830,1057,42098598,42100310,1712,4.06648E-05,0.004066478
467,17201,8032867,8032867,0,0,0
599,59746,35872853,35787854,84999,0.00237508,0.237507955
194,27853,6414102,5403482,1010620,0.187031251,18.70312513
371,28141,8526711,10440311,1913600,0.183289559,18.32895591
112,18981,2155040,2125872,29168,0.013720487,1.37204874
554,9233,5283018,5115082,167936,0.032831536,3.283153623
852,58680,50335660,49995360,340300,0.006806632,0.680663166
650,4515,2962989,2934750,28239,0.009622285,0.962228469
612,27096,15014764,16582752,1567988,0.094555355,9.455535487
1011,7638,7778633,7722018,56615,0.007331633,0.733163274
163,11558,1882745,1883954,1209,0.000641735,0.064173541
183,12831,2330553,2348073,17520,0.007461438,0.746143753
806,17114,13792989,13793884,895,6.48838E-05,0.006488383
577,6940,3737100,4004380,267280,0.066746912,6.674691213
536,14322,7647927,7676592,28665,0.003734079,0.373407887
34,59884,2057028,2036056,20972,0.010300306,1.030030608
731,5574,4084177,4074594,9583,0.002351891,0.235189077
975,3430,3346749,3344250,2499,0.000747253,0.074725275
232,34353,7578456,7969896,391440,0.049114819,4.911481906
635,46508,29501092,29532580,31488,0.001066212,0.10662123
622,63099,39151701,39247578,95877,0.002442877,0.244287686
467,59721,27843447,27889707,46260,0.001658676,0.165867644
355,320,113600,113600,0,0,0
510,47648,24282256,24300480,18224,0.000749944,0.074994403
780,39202,30720083,30577560,142523,0.004661032,0.466103247
693,57712,39692016,39994416,302400,0.007561056,0.756105552
412,4138,1704735,1704856,121,7.09737E-05,0.007097374
722,47892,34560360,34578024,17664,0.000510845,0.051084469
257,12012,3087084,3087084,0,0,0
799,11504,9191696,9191696,0,0,0
884,58628,52298192,51827152,471040,0.009088672,0.908867229
720,57263,41409503,41229360,180143,0.004369289,0.436928926
494,47407,23383201,23419058,35857,0.001531103,0.153110343
369,37250,15575059,13745250,1829809,0.133123006,13.31230061
7,62763,439341,439341,0,0,0
421,11339,4773719,4773719,0,0,0
620,15179,9409695,9410980,1285,0.000136543,0.013654263
404,63234,25652667,25546536,106131,0.004154418,0.415441843
117,59388,7307820,6948396,359424,0.051727622,5.172762174
339,45134,15300509,15300426,83,5.42469E-06,0.000542469
254,41117,10414882,10443718,28836,0.002761086,0.276108566
302,20465,6180414,6180430,16,2.58882E-06,0.000258882
14,32884,672456,460376,212080,0.460666933,46.06669331
280,42027,11845363,11767560,77803,0.006611651,0.661165101
627,32049,18210563,20094723,1884160,0.09376392,9.376392001
563,41969,23837443,23628547,208896,0.008840831,0.884083139
990,6517,6557414,6451830,105584,0.016364969,1.636496932
172,8534,1119939,1467848,347909,0.237019773,23.70197732
926,25833,25121074,23921358,1199716,0.050152504,5.015250388
474,33770,15367945,16006980,639035,0.039922271,3.992227141
405,18,7183,7290,107,0.014677641,1.46776406
488,30676,15383520,14969888,413632,0.027630935,2.763093485
113,16109,1820317,1820317,0,0,0
495,34331,16728645,16993845,265200,0.01560565,1.560565016
468,28453,14031828,13316004,715824,0.053756668,5.375666754
712,41494,29279447,29543728,264281,0.008945418,0.894541813
631,63773,40360715,40240763,119952,0.002980858,0.298085799
133,23089,3543157,3070837,472320,0.153808229,15.38082288
987,28631,28865153,28258797,606356,0.021457247,2.145724745
973,8007,7999911,7790811,209100,0.026839311,2.683931108
691,28918,21244137,19982338,1261799,0.063145714,6.314571398
524,44992,23555264,23575808,20544,0.000871402,0.087140174
652,25122,17768915,16379544,1389371,0.084823546,8.482354576
704,51520,36187136,36270080,82944,0.002286844,0.228684359
